# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_7	cds	109037	109765	+	GJIDJL_05056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y003
contig_7	cds	109740	110705	-	GJIDJL_05057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061L053
contig_7	cds	110824	111330	+	GJIDJL_05058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A862
contig_7	cds	111374	112915	-	GJIDJL_05059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07604
contig_7	cds	113063	114124	-	GJIDJL_05060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y144
contig_7	cds	114121	115518	-	GJIDJL_05061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A074PZM0
contig_7	cds	115673	116671	+	GJIDJL_05062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B0V8Y6
contig_7	cds	116782	117687	-	GJIDJL_05063	652.0	2.8e-241	1.0	1.0	1.0	BlastRules:WP_000735257
contig_7	cds	117732	118814	-	GJIDJL_05064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RDT5
contig_7	cds	118828	119487	-	GJIDJL_05065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066R5B8
contig_7	cds	119484	121751	-	GJIDJL_05066	1496.0	0.0	1.0	1.0	0.975	BlastRules:WP_000198036
contig_7	cds	121748	122803	-	GJIDJL_05067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y383
contig_7	cds	122813	123601	-	GJIDJL_05068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RCS9
contig_7	cds	123619	124671	-	GJIDJL_05069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R0H5
contig_7	cds	124702	125544	-	GJIDJL_05070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77716
contig_7	cds	125531	126412	-	GJIDJL_05071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFR7
contig_7	cds	126433	127725	-	GJIDJL_05072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066PWR3
contig_7	cds	127739	129418	-	GJIDJL_05073	1138.0	0.0	1.0	1.0	0.998	BlastRules:WP_000810499
contig_7	cds	129631	129945	-	GJIDJL_05074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23857
contig_7	cds	130020	130241	-	GJIDJL_05075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFV8
contig_7	cds	130250	130609	-	GJIDJL_05076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066Q5G4
contig_7	cds	130609	130833	-	GJIDJL_05077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFM9
contig_7	cds	130887	131555	-	GJIDJL_05078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFM6
contig_7	cds	131722	132699	+	GJIDJL_05079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TBS7
contig_7	cds	132819	134084	-	GJIDJL_05080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y163
contig_7	cds	134122	135402	-	GJIDJL_05081	858.0	2.0e-318	1.0	1.0	0.998	BlastRules:WP_000134870
contig_7	cds	135404	136891	-	GJIDJL_05082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KF27
contig_7	cds	137166	137723	-	GJIDJL_05083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9U6
contig_7	cds	137750	138514	-	GJIDJL_05084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2A2CHK9
contig_7	cds	138726	140144	+	GJIDJL_05085	952.0	0.0	1.0	1.0	0.998	BlastRules:WP_001296746
contig_7	cds	140447	141832	+	GJIDJL_05086	901.0	0.0	1.0	1.0	1.0	BlastRules:WP_000996856
contig_7	cds	141966	142211	+	GJIDJL_05087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TBW2
contig_7	cds	142523	144166	+	GJIDJL_05088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q47622
contig_7	cds	144163	145128	+	GJIDJL_05089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGH3
contig_7	cds	145115	146005	+	GJIDJL_05090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGH5
contig_7	cds	146005	146997	+	GJIDJL_05091	652.0	5.4e-240	1.0	1.0	0.967	BlastRules:WP_001128868
contig_7	cds	146999	147805	+	GJIDJL_05092	513.0	4.7e-187	1.0	1.0	0.974	BlastRules:WP_000230462
contig_7	cds	147876	148226	+	GJIDJL_05093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Q6AGJ0
contig_7	cds	148596	149384	+	GJIDJL_05094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEK4
contig_7	cds	149529	150656	+	GJIDJL_05095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y178
contig_7	cds	150724	152658	+	GJIDJL_05096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30850
contig_7	cds	152894	154879	+	GJIDJL_05097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H0R4T6
contig_7	cds	155026	155199	+	GJIDJL_05098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A5A614
contig_7	cds	155289	156038	+	GJIDJL_05099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7UCQ7
contig_7	cds	156307	156525	+	GJIDJL_05100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADA7
contig_7	cds	156651	156977	-	GJIDJL_05101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P08245
contig_7	cds	156977	157774	-	GJIDJL_05102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L4B7
contig_7	cds	157907	159076	-	GJIDJL_05103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AB58
contig_7	cds	159083	159391	-	GJIDJL_05104	189.0	1.4e-64	1.0	1.0	1.0	BlastRules:WP_000876286
contig_7	cds	159540	160304	-	GJIDJL_05105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A924
contig_7	cds	160474	161064	+	GJIDJL_05106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7I7
contig_7	cds	161128	163803	-	GJIDJL_05107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QIK4
contig_7	ncRNA	163933	164135	-	GJIDJL_05108	198.1	5.1e-27	-	-	-	RFAM:RF02079
contig_7	cds	163967	164062	-	GJIDJL_05109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DPO1
contig_7	cds	164176	164343	-	GJIDJL_05110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58094
contig_7	cds	164346	164474	-	GJIDJL_05111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CB62
contig_7	cds	164804	165778	-	GJIDJL_05112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9F3
contig_7	cds	165988	168585	-	GJIDJL_05113	1661.0	0.0	1.0	1.0	0.957	BlastRules:WP_000513593
contig_7	cds	168965	169216	+	GJIDJL_05114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AB61
contig_7	cds	169252	170301	-	GJIDJL_05115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG14
contig_7	cds	170521	171279	+	GJIDJL_05116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A086U6U4
contig_7	cds	171276	171866	+	GJIDJL_05117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QDZ6
contig_7	cds	171906	172778	-	GJIDJL_05118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8X4Q8
contig_7	cds	172879	173499	-	GJIDJL_05119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFR4
contig_7	cds	173496	174377	-	GJIDJL_05120	537.0	8.1e-196	0.976	0.976	0.916	BlastRules:WP_000500442
contig_7	sorf	174515	174559	+	GJIDJL_05121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3J1ER54
contig_7	ncRNA-region	174536	174629	+	-	91.5	2.9e-15	-	-	-	RFAM:RF00513
contig_7	cds	174651	176213	+	GJIDJL_05122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J0ZGE7
contig_7	cds	176213	177808	+	GJIDJL_05123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00904
contig_7	cds	177812	179170	+	GJIDJL_05124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K4PA08
contig_7	cds	179182	180375	+	GJIDJL_05125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A879
contig_7	cds	180375	181181	+	GJIDJL_05126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L492
contig_7	cds	181562	181741	+	GJIDJL_05127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21361
contig_7	cds	181827	182327	+	GJIDJL_05128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KEZ0
contig_7	cds	182373	182879	+	GJIDJL_05129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V9H011
contig_7	cds	183368	183538	-	GJIDJL_05130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J3VG61
contig_7	cds	183653	183922	-	GJIDJL_05131	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XZT0
contig_7	cds	183991	184647	+	GJIDJL_05132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A148HF11
contig_7	cds	184702	185286	-	GJIDJL_05133	383.0	1.1e-134	1.0	1.0	0.974	UniRef:UniRef90_UPI0005C5A9A1
contig_7	ncRNA	184745	184943	-	GJIDJL_05134	225.3	3.5e-29	-	-	-	RFAM:RF02111
contig_7	cds	185286	188456	-	GJIDJL_05135	1192.0	0.0	1.0	1.119	0.879	UniRef:UniRef90_A0A8B3KF60
contig_7	cds	188608	189207	-	GJIDJL_05136	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KJ08
contig_7	cds	189275	192754	-	GJIDJL_05137	2308.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_A0A0E0XZT6
contig_7	cds	192821	193075	-	GJIDJL_05138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6IJW2
contig_7	cds	193233	193775	-	GJIDJL_05139	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KH49
contig_7	cds	193772	194371	-	GJIDJL_05140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7ML63
contig_7	cds	194520	195218	-	GJIDJL_05141	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3LUJ2
contig_7	cds	195218	195547	-	GJIDJL_05142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P03737
contig_7	cds	195544	198117	-	GJIDJL_05143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XZU1
contig_7	cds	198098	198511	-	GJIDJL_05144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0L1BYL1
contig_7	cds	198538	198969	-	GJIDJL_05145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066T4V1
contig_7	cds	198983	199735	-	GJIDJL_05146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00023224F0
contig_7	cds	199743	200138	-	GJIDJL_05147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066T0V8
contig_7	cds	200135	200710	-	GJIDJL_05148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000232232B
contig_7	cds	200725	201078	-	GJIDJL_05149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KH42
contig_7	cds	201071	201439	-	GJIDJL_05150	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KEH5
contig_7	cds	201491	202372	-	GJIDJL_05151	560.0	2.4e-201	1.0	0.970	0.945	UniRef:UniRef90_UPI00145EF527
contig_8	cds	214	420	-	GJIDJL_05152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAU2
contig_8	cds	822	2495	+	GJIDJL_05153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZJ81
contig_8	cds	2518	4566	+	GJIDJL_05154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LAA4
contig_8	cds	4575	5147	+	GJIDJL_05155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LAA3
contig_8	cds	5140	7824	+	GJIDJL_05156	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAQ2DXJ0
contig_8	cds	7821	8498	+	GJIDJL_05157	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QYM1
contig_8	cds	8773	8877	+	GJIDJL_05158	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QD09
contig_8	cds	9188	11386	+	GJIDJL_05159	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D7ZQM7
contig_8	cds	11383	12702	+	GJIDJL_05160	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAF1
contig_8	cds	12758	14398	-	GJIDJL_05161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7Q6J5
contig_8	cds	14424	14969	-	GJIDJL_05162	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFY8
contig_8	cds	15154	15918	+	GJIDJL_05163	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y3M7
contig_8	cds	15989	16351	+	GJIDJL_05164	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TIZ7
contig_8	cds	16491	17021	+	GJIDJL_05165	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P61949
contig_8	sorf	17231	17317	+	GJIDJL_05166	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8DYP9
contig_8	cds	17310	17756	+	GJIDJL_05167	303.0	4.6e-108	0.986	0.973	0.993	VFDB:VFG000478
contig_8	cds	17840	18166	-	GJIDJL_05168	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TJ12
contig_8	cds	18216	19622	-	GJIDJL_05169	916.0	0.0	1.0	1.0	0.912	BlastRules:WP_001258803
contig_8	cds	20068	21732	-	GJIDJL_05170	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00962
contig_8	cds	21843	21965	+	GJIDJL_05171	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A099B4R4
contig_8	cds	21935	23881	-	GJIDJL_05172	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TJ22
contig_8	cds	24214	25014	+	GJIDJL_05173	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A759
contig_8	cds	25074	26222	+	GJIDJL_05174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L9L3
contig_8	cds	26231	27451	+	GJIDJL_05175	795.0	4.0e-294	1.0	1.0	1.0	BlastRules:WP_000187594
contig_8	cds	27499	28251	+	GJIDJL_05176	509.0	2.8e-186	1.0	1.0	1.0	BlastRules:WP_000153129
contig_8	cds	28508	30172	+	GJIDJL_05177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A023KZ04
contig_8	tRNA	30553	30629	+	GJIDJL_05178	84.4	-	-	-	-	-
contig_8	tRNA	30638	30722	+	GJIDJL_05179	74.1	-	-	-	-	-
contig_8	tRNA	30746	30820	+	GJIDJL_05180	70.4	-	-	-	-	-
contig_8	tRNA	30855	30929	+	GJIDJL_05181	70.4	-	-	-	-	-
contig_8	tRNA	30945	31021	+	GJIDJL_05182	84.4	-	-	-	-	-
contig_8	tRNA	31070	31144	+	GJIDJL_05183	70.8	-	-	-	-	-
contig_8	tRNA	31182	31256	+	GJIDJL_05184	70.8	-	-	-	-	-
contig_8	cds	31410	32585	-	GJIDJL_05185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RHP5
contig_8	cds	32731	34155	+	GJIDJL_05186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEI1
contig_8	cds	34269	35348	+	GJIDJL_05187	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A485JIG2
contig_8	cds	35345	35812	+	GJIDJL_05188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A898
contig_8	cds	35902	36780	+	GJIDJL_05189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE78
contig_8	cds	36805	38343	+	GJIDJL_05190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3M1Q2
contig_8	cds	38421	39206	-	GJIDJL_05191	514.0	2.8e-184	1.0	1.0	0.981	UniRef:UniRef90_A0A2X3K3G3
contig_8	cds	39221	40297	-	GJIDJL_05192	605.0	2.7e-217	0.961	0.986	0.930	UniRef:UniRef90_A0A376KY81
contig_8	cds	40752	41660	+	GJIDJL_05193	587.0	3.5e-215	1.0	1.0	0.990	BlastRules:WP_001177086
contig_8	ncRNA	41656	41818	+	GJIDJL_05194	174.8	4.3e-31	-	-	-	RFAM:RF00369
contig_8	cds	41830	42570	+	GJIDJL_05195	481.0	3.9e-175	1.0	1.0	0.996	BlastRules:WP_000020941
contig_8	cds	42570	43244	+	GJIDJL_05196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AER5
contig_8	cds	43244	43969	+	GJIDJL_05197	468.0	2.0e-170	1.0	1.0	1.0	BlastRules:WP_000631384
contig_8	cds	44087	45022	+	GJIDJL_05198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZJ42
contig_8	cds	45106	46776	+	GJIDJL_05199	1075.0	0.0	0.996	0.996	0.993	BlastRules:WP_000367875
contig_8	cds	46836	48287	-	GJIDJL_05200	951.0	0.0	1.0	1.0	0.973	BlastRules:WP_001300403
contig_8	cds	48284	48991	-	GJIDJL_05201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QCX3
contig_8	cds	49092	49646	+	GJIDJL_05202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RHM8
contig_8	cds	49656	51083	-	GJIDJL_05203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A099B6U9
contig_8	cds	51080	51787	-	GJIDJL_05204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066Q7W2
contig_8	cds	51951	52928	+	GJIDJL_05205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77234
contig_8	cds	52998	53480	-	GJIDJL_05206	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAT9
contig_8	cds	53715	56297	+	GJIDJL_05207	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L9I6
contig_8	cds	56312	56893	+	GJIDJL_05208	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADC1
contig_8	cds	56893	57924	+	GJIDJL_05209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KC08
contig_8	cds	57926	58567	+	GJIDJL_05210	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A752
contig_8	cds	58591	59202	+	GJIDJL_05211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QCW8
contig_8	cds	59462	59779	+	GJIDJL_05212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAT6
contig_8	cds	59783	60250	+	GJIDJL_05213	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8I8
contig_8	cds	60281	62182	+	GJIDJL_05214	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AD65
contig_8	cds	62185	63297	+	GJIDJL_05215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABG7
contig_8	cds	63308	64396	+	GJIDJL_05216	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8TRC8
contig_8	cds	64463	65746	+	GJIDJL_05217	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEB2
contig_8	cds	65857	66120	+	GJIDJL_05218	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8J4
contig_8	cds	66221	66862	+	GJIDJL_05219	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60720
contig_8	cds	67121	68074	+	GJIDJL_05220	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L9H3
contig_8	cds	68283	69248	+	GJIDJL_05221	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60716
contig_8	cds	69349	69552	-	GJIDJL_05222	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A843
contig_8	cds	69681	70469	-	GJIDJL_05223	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58054
contig_8	cds	70562	70945	+	GJIDJL_05224	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZJ12
contig_8	ncRNA-region	70951	71378	-	-	122.2	3.9e-14	-	-	-	RFAM:RF01766
contig_8	cds	70999	71208	-	GJIDJL_05225	142.0	7.8e-47	1.0	1.0	1.0	BlastRules:WP_000034825
contig_8	cds	71383	71943	-	GJIDJL_05226	404.0	8.5e-147	1.0	1.0	1.0	BlastRules:WP_001103094
contig_8	cds	72532	73917	+	GJIDJL_05227	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABP3
contig_8	cds	73958	74638	-	GJIDJL_05228	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEF4
contig_8	cds	74607	76265	-	GJIDJL_05229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TJQ7
contig_8	cds	76645	77703	+	GJIDJL_05230	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77390
contig_8	cds	77718	78014	+	GJIDJL_05231	174.0	1.9e-58	1.0	1.0	0.908	BlastRules:WP_000700679
contig_8	cds	78011	78919	+	GJIDJL_05232	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KEF0
contig_8	cds	78930	80462	+	GJIDJL_05233	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TJT0
contig_8	cds	80466	81017	+	GJIDJL_05234	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6G5
contig_8	cds	80992	81870	+	GJIDJL_05235	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77231
contig_8	cds	81921	83384	+	GJIDJL_05236	956.0	0.0	1.0	1.0	1.0	BlastRules:WP_000050323
contig_8	cds	83498	84304	+	GJIDJL_05237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A086TYJ7
contig_8	ncRNA-region	84380	84488	+	-	124.8	3.3e-21	-	-	-	RFAM:RF01771
contig_8	cds	84534	84944	+	GJIDJL_05238	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFW4
contig_8	cds	85082	85171	+	GJIDJL_05239	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DPN4
contig_8	cds	85175	86413	-	GJIDJL_05240	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TJW2
contig_8	cds	86634	87062	+	GJIDJL_05241	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8XBT3
contig_8	cds	87183	88778	-	GJIDJL_05242	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P35340
contig_8	cds	88877	89440	-	GJIDJL_05243	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE08
contig_8	cds	89812	90558	+	GJIDJL_05244	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77202
contig_8	cds	90767	91669	+	GJIDJL_05245	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KFL6
contig_8	cds	91816	93036	+	GJIDJL_05246	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y5Y0
contig_8	cds	93009	93638	+	GJIDJL_05247	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TJZ8
contig_8	cds	93639	94799	-	GJIDJL_05248	772.0	1.2e-285	1.0	1.0	0.995	BlastRules:WP_000183907
contig_8	cds	94908	95996	+	GJIDJL_05249	709.0	1.3e-261	1.0	1.0	0.986	BlastRules:WP_001120441
contig_8	cds	96006	96203	-	GJIDJL_05250	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAS9
contig_8	cds	96385	98490	-	GJIDJL_05251	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_D3K301
contig_8	cds	98671	99084	-	GJIDJL_05252	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8Y8
contig_8	cds	99087	99833	-	GJIDJL_05253	472.0	1.0e-171	1.0	1.0	0.980	VFDB:VFG000934
contig_8	cds	99833	100690	-	GJIDJL_05254	580.0	5.2e-213	1.0	1.0	0.996	BlastRules:WP_001007138
contig_8	cds	100704	102314	-	GJIDJL_05255	1056.0	0.0	1.0	1.0	0.989	BlastRules:WP_000026784
contig_8	cds	102324	103499	-	GJIDJL_05256	756.0	2.2e-279	1.0	1.0	0.992	VFDB:VFG000931
contig_8	cds	103874	104830	+	GJIDJL_05257	602.0	9.8e-221	1.0	1.0	0.994	VFDB:VFG000924
contig_8	cds	104834	106084	-	GJIDJL_05258	763.0	3.9e-281	1.0	1.0	0.995	VFDB:VFG044165
contig_8	cds	106195	107199	+	GJIDJL_05259	592.0	2.2e-216	1.0	1.0	0.994	VFDB:VFG000926
contig_8	cds	107196	108188	+	GJIDJL_05260	595.0	1.4e-217	1.0	1.0	0.979	VFDB:VFG000928
contig_8	cds	108185	109000	+	GJIDJL_05261	535.0	8.6e-196	0.993	0.993	0.996	VFDB:VFG000925
contig_8	cds	108997	110130	-	GJIDJL_05262	687.0	2.0e-252	1.0	1.0	0.958	VFDB:VFG000927
contig_8	cds	110346	114227	-	GJIDJL_05263	2483.0	0.0	0.999	0.999	0.964	VFDB:VFG000930
contig_8	cds	114224	114442	-	GJIDJL_05264	155.0	4.4e-52	1.0	1.0	0.958	BlastRules:WP_000885798
contig_8	cds	114445	115647	-	GJIDJL_05265	830.0	4.8e-308	1.0	1.0	0.963	VFDB:VFG044159
contig_8	cds	115890	118130	+	GJIDJL_05266	1515.0	0.0	1.0	1.0	0.995	VFDB:VFG000923
contig_8	ncRNA	118205	118246	+	GJIDJL_05267	40.6	6.4e-05	-	-	-	RFAM:RF02751
contig_8	cds	118296	118925	+	GJIDJL_05268	395.0	1.0e-142	0.986	1.0	0.947	VFDB:VFG000929
contig_8	cds	119091	120203	+	GJIDJL_05269	729.0	4.1e-269	1.003	1.0	0.997	IS:IS421
contig_8	cds	120226	120366	+	GJIDJL_05270	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B1IKF1
contig_8	cds	120396	120548	-	GJIDJL_05271	93.6	5.3e-28	1.0	1.0	0.980	BlastRules:WP_000956455
contig_8	ncRNA	120540	120695	-	GJIDJL_05272	86.5	9.7e-14	-	-	-	RFAM:RF01794
contig_8	cds	120896	121036	-	GJIDJL_05273	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B1IKF1
contig_8	cds	121059	122171	-	GJIDJL_05274	729.0	4.1e-269	1.003	1.0	0.997	IS:IS421
contig_8	cds	122248	122400	-	GJIDJL_05275	93.6	5.3e-28	1.0	1.0	0.980	BlastRules:WP_000956455
contig_8	ncRNA	122392	122548	-	GJIDJL_05276	86.3	1.1e-13	-	-	-	RFAM:RF01794
contig_8	cds	122842	123960	+	GJIDJL_05277	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y2H0
